Name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Known_Allergen
P277621AllergenAmba1pectatelyaseAmbrosiaartemisiifolia,5.95,2.975,7.19,3.471,3.719,9.173,3.223,6.942,4.463,6.446,2.975,5.702,4.215,4.463,4.463,4.711,6.446,7.19,2.479,2.231,0.018,0.016,0.676,0.264,0.194,0.257,0.038,0.017,0.465,0.108,0.205,0.012,0.221,0.153,0.913,0.086,0.152,0.13,0.502,0.264,0.234,0.204,0.415,0.331,0.055,0.098,0.81,0.081,0.1,0.161,1
P222841PutativePollenallergenKBG31precursorPollenallergenPoap9PoapIXPoapratensis,24.117,0,2.894,4.582,4.582,5.065,0.241,2.412,10.129,4.823,0.724,1.688,5.065,1.929,0.482,4.582,6.753,6.753,0,3.135,0.242,0.452,2.001,0.323,0.413,0.241,0.248,0.214,1.452,0.305,0.03,0.117,0.107,0.164,1.843,0.76,0.097,0.306,0.259,0.19,2.234,0.494,0.179,0.12,0.429,0.381,1.669,0.441,0.145,0.06,1
P222851PutativePollenallergenKBG41precursorPollenallergenPoap9PoapIXPoapratensis,26.02,0,2.296,3.571,2.806,6.378,0.51,2.296,6.888,3.827,0.51,1.531,4.592,1.786,0.255,3.061,8.163,6.633,0,3.827,0.063,0.423,2.527,0.44,0.447,0.128,0.003,0.072,2.004,0.239,0.146,0.076,0.32,0.115,2.41,0.747,0.171,0.198,0.41,0.221,2.668,0.641,0.158,0.096,0.127,0.145,2.244,0.336,0.078,0.071,1
P222861PutativePollenallergenKBG60precursorPollenallergenPoap9PoapIXPoapratensis,25.591,0,2.812,3.937,3.093,5.624,0.281,2.25,7.874,3.937,0.844,1.687,4.5,1.969,0.281,3.656,7.312,6.749,0,3.937,0.011,0.489,2.34,0.473,0.532,0.006,0.015,0.063,1.802,0.242,0.116,0.093,0.263,0.101,2.18,0.726,0.007,0.191,0.363,0.256,2.429,0.616,0.118,0.108,0.182,0.06,1.985,0.321,0.105,0.077,1
P028781AllergenAmba5unknownfunctionAmbrosiaartemisiifoliavarelatior,6.391,17.044,2.13,6.391,0,8.522,0,2.13,8.522,2.13,0,2.13,6.391,2.13,4.261,8.522,0,8.522,4.261,6.391,0.527,0.897,0.393,0.16,1.805,0.537,0.231,0.014,1,0.642,1.778,0.542,0.15,0.374,0.352,0.368,0.545,0.01,0.363,1.01,2.237,0.184,1.804,0.583,0.643,0.634,0.018,0.288,1.814,0.077,1
P104142AllergenAmbt5unknownfunctionAmbrosiatrifida,2.583,10.33,5.165,5.165,2.583,7.748,0,11.622,10.33,5.165,2.583,6.456,1.291,1.291,0,5.165,7.748,3.874,0,5.165,0.543,0.342,0.478,0.438,0.11,0.762,0.277,0.343,0.157,0.665,0.528,0.063,0.637,0.631,0.48,0.139,0.525,0.433,0.11,0.057,0.659,0.602,0.239,0.04,0.068,0.456,0.585,0.2,0.611,0.438,1
P207231PutativeRecNameFullEnterotoxintypeDAltNameFullSEDFlagsPrecursorStaphylococcusaureus,3.047,0.762,7.236,6.475,4.57,4.951,2.285,7.236,12.188,10.283,1.143,7.998,2.285,3.428,2.666,6.856,4.951,4.951,0.381,4.57,0.183,0.278,0.169,0.368,0.043,0.258,0.323,0.157,0.119,0.126,0.208,0.128,0.46,0.014,0.029,0.039,0.145,0.318,0.127,0.125,0.122,0.323,0.232,0.005,0.608,1.108,0.059,0.053,0.046,0.786,1
P022292AllergenChit1hemoglobinCTTIIIprecursorChironomusthummithummi,13.916,0.633,5.693,3.163,10.12,6.958,2.53,6.958,6.958,5.693,3.163,3.163,3.163,2.53,1.898,6.325,5.06,5.693,0.633,1.265,0.422,0.513,0.185,0.487,0.221,0.148,0.439,0.058,0.072,0.912,0.44,0.109,0.377,0.147,0.887,0.04,0.086,0.241,0.041,0.079,1.069,0.308,0.037,0.664,0.268,0.009,0.086,0.78,0.01,0.119,1
P022301AllergenChit1hemoglobinCTTIVChironomusthummithummi,15.412,0.616,7.398,0.616,9.247,8.014,2.466,5.548,6.165,6.165,2.466,2.466,1.849,3.082,1.233,6.781,5.548,6.165,0.616,1.233,0.382,0.444,0.346,0.37,0.3,0.199,0.463,0.044,0.113,1.191,0.303,0.112,0.38,0.005,1.475,0.082,0.02,0.121,0.278,0.061,1.571,0.319,0.281,0.439,0.221,0.147,0.322,0.719,0.004,0.004,1
P022271AllergenChit3hemoglobinCTTVIIIChironomusthummithummi,11.212,0,7.914,4.617,7.255,4.617,3.957,5.936,6.595,9.893,1.979,5.276,3.298,3.298,2.638,7.914,3.298,5.936,1.979,1.979,0.614,0.699,0.01,0.209,0.147,0.049,0.008,0.087,0.744,0.024,0.199,0.267,0.358,0.636,0.739,0.501,0.143,0.211,0.276,0.316,1.193,0.48,0.294,0.016,0.256,0.305,0.309,0.026,0.605,0.278,1
P125481AllergenChit3hemoglobinCTTVIIB3Chironomusthummithummi,17.63,0.588,5.289,2.938,5.289,4.701,2.351,4.701,4.701,8.227,0.588,4.701,2.351,2.351,2.351,9.402,3.526,9.402,1.763,1.763,0.079,0.149,0.501,0.778,0.073,0.366,0.018,0.291,0.227,0.348,0.009,0.283,0.504,0.41,1.399,0.185,0.345,0.116,0.021,0.047,1.199,0.081,0.013,0.37,0.052,0.23,0.704,0.216,0.065,0.367,1
P125491AllergenChit3hemoglobinCTTVIIB6Chironomusthummithummi,18.004,0.581,5.227,2.904,5.808,4.646,1.742,4.646,4.646,8.131,0.581,5.227,1.742,2.904,2.323,8.711,3.485,9.292,1.742,1.162,0.161,0.135,0.596,0.96,0.126,0.312,0.009,0.276,0.43,0.439,0.169,0.311,0.458,0.399,1.257,0.308,0.098,0.216,0.082,0.051,1.142,0.163,0.007,0.398,0.048,0.213,1.1,0.129,0.085,0.258,1
P125501AllergenChit3hemoglobinCTTVII7B7Chironomusthummithummi,18.771,0.587,5.279,2.933,5.866,4.106,2.933,4.693,5.279,8.212,0.587,3.52,1.76,3.52,1.76,8.212,3.52,9.386,1.76,2.346,0.102,0.427,0.328,0.688,0.073,0.364,0.22,0.081,0.294,0.176,0.081,0.03,0.413,0.275,1.164,0.322,0.076,0.079,0.013,0.063,1.108,0.332,0.059,0.581,0.287,0.165,1.049,0.282,0.129,0.272,1
P022311AllergenChit4hemoglobinCTTIIIAChironomusthummithummi,11.082,0,6.157,3.078,7.388,11.082,1.231,4.925,8.004,9.235,3.694,4.925,3.078,4.31,0.616,2.463,4.925,4.925,1.231,0.616,0.175,0.297,1.163,0.217,0.264,0.318,0.293,0.372,0.576,0.283,0.198,0.06,0.092,0.465,0.92,0.713,0.01,0.137,0.626,0.558,1.225,1.028,0.057,0.538,0.614,0.028,0.61,0.193,0.338,0.047,1
P022281AllergenChit9hemoglobinCTTXChironomusthummithummi,11.63,0,8.209,7.525,8.209,6.157,6.157,6.157,7.525,6.841,1.368,2.052,2.052,2.736,2.736,5.473,6.841,6.841,2.736,2.052,0.714,0.899,0.476,0.171,0.307,0.111,0.576,0.789,0.894,0.024,0.079,0.37,0.099,0.54,0.482,0.153,0.195,0.823,0.341,0.364,0.716,0.519,0.12,0.096,0.701,0.883,0.541,0.285,0.447,0.217,1
P259741AllergenGlym5betaconglycinin7SglobulinGlycinemax,4.972,0.216,4.539,7.998,6.485,4.107,1.729,5.62,4.539,10.16,0.432,7.133,4.756,7.133,6.701,7.133,2.378,6.269,0,2.594,0.376,0.663,0.138,0.32,0.022,0.046,0.758,0.519,0.007,0.445,0.155,0.588,0.576,0.438,0.317,0.121,0.165,0.496,0.072,0.092,0.114,0.231,0.023,0.412,0.228,0.01,0.057,0.016,0.147,0.333,1
P243371AllergenGlym1lipidtransferproteinLTPtype1Glycinemax,5.572,8.915,4.458,1.114,0,8.915,0,10.03,0,16.716,0,6.686,4.458,2.229,5.572,6.686,4.458,2.229,0,1.114,0.16,0.025,0.752,0.548,0.96,0.637,0.375,0.279,1.685,1.343,0.259,0.479,0.189,0.14,0.953,0.711,0.841,0.096,0.025,0.3,0.885,0.024,0.234,0.527,0.41,0.542,1.13,0.703,1.704,0.339,1
P163481AllergenSolat2asparticproteaseinhibitorSolanumtuberosum,3.569,3.059,5.099,3.059,5.609,9.178,0,6.119,4.589,10.198,0.51,7.649,7.649,2.55,4.079,6.629,4.079,7.649,0.51,4.079,0.361,0.111,0.895,0.002,0.36,0.349,0.262,0.351,0.46,0.07,0.165,0.035,0.159,0.476,0.486,0.396,0.574,0.354,0.206,0.044,0.272,0.479,0.633,0.087,0.183,0.594,0.278,0.227,0.021,0.115,1
P010051AllergenGald1ovomucoidGallusgallus,6.912,8.755,7.833,5.99,4.608,8.294,1.843,1.382,5.99,6.451,1.843,6.451,3.686,0.461,2.765,5.99,6.451,8.294,0,2.765,0.604,0.541,0.318,0.19,0.445,0.275,0.13,0.692,0.538,0.457,0.299,0.778,0.05,0.113,0.615,0.737,0.335,0.552,0.277,0.012,0.092,0.019,0.39,0.01,0.158,0.03,0.282,0.614,0.732,0.095,1
P027543AllergenBosd5betalactoglobulinBostaurus,10.768,3.967,5.668,9.068,2.267,2.834,1.134,5.668,9.068,15.303,2.834,2.834,4.534,5.668,1.7,3.967,5.101,5.101,1.134,2.267,0.464,0.405,0.455,0.198,0.154,0.056,0.022,0.269,0.392,0.135,0.229,0.327,0.315,0.244,0.209,0.214,0.592,0.021,0.35,0.152,0.08,0.199,0.521,0.039,0.037,0.143,0.352,0.112,0.462,0.678,1
P149462AllergenLolp1betaexpansinLoliumperenne,7.669,2.556,6.939,6.574,4.017,10.591,1.461,4.017,9.495,4.382,1.096,3.287,5.843,0.73,2.191,6.208,6.574,6.939,2.191,3.287,0.367,0.033,0.659,0.447,0.445,0.357,0.531,0.41,0.608,0.263,0.232,0.118,0.057,0.134,0.672,0.21,0.513,0.07,0.264,0.781,0.631,0.298,0.273,0.145,0.148,0.104,0.275,0.007,0.3,0.131,1
P149471AllergenLolp2expansinLoliumperenne,6.342,0,7.399,11.627,6.342,8.456,1.057,2.114,13.741,6.342,2.114,6.342,5.285,0,2.114,6.342,3.171,9.513,2.114,2.114,0.709,0.28,0.65,0.455,0.33,0.128,0.137,0.797,0.575,0.751,0.108,0.527,0.687,0.512,0.371,0.402,0.088,0.002,0.552,1.392,0.567,0.93,0.372,1.146,0.654,0.045,0.375,0.381,0.134,0.101,1
P149481AllergenLolp3expansinLoliumperenne,4.182,0,4.182,9.411,4.182,8.365,1.046,2.091,11.502,8.365,3.137,5.228,6.274,1.046,3.137,4.182,11.502,8.365,2.091,3.137,1.057,0.876,0.42,0.26,0.007,0.199,0.309,0.07,0.27,0.284,0.358,0.094,0.005,0.228,0.198,0.11,0.102,0.273,0.265,0.709,0.14,0.789,0.336,0.251,0.015,0.387,0.244,0.314,0.03,0.018,1
P006981AllergenGald4lysozymeGallusgallus,9.422,6.057,4.711,1.346,2.692,8.749,0.673,4.711,4.038,10.095,2.019,9.422,2.019,2.019,8.076,7.403,4.711,4.711,4.038,2.019,0.055,0.217,0.044,0.118,0.049,0.24,0.211,0.021,0.512,0.326,0.035,0.129,0.177,0.091,0.025,0.155,0.078,0.068,0.378,0.026,0.073,0.112,0.474,0.065,0.299,0.169,0.976,0.193,0.066,0.481,1
P015021PutativeMelittinApisdorsata,6.142,0,0,3.071,0,9.213,0,12.284,9.213,12.284,0,0,3.071,3.071,6.142,6.142,3.071,3.071,3.071,0,2.908,1.244,1.186,0.668,0.832,1.671,1.569,0.638,2.206,0.509,0.423,0.451,2.257,1.195,2.161,0.966,0.214,0.241,1.098,0.274,0.224,0.978,0.334,1.161,1.159,0.74,1.008,0.263,0.344,0.808,1
P163121AllergenDerm1cysteineproteasepartialDermatophagoidesmicroceras,3.643,3.643,3.643,3.643,0,7.286,0,7.286,0,10.929,3.643,7.286,7.286,7.286,14.573,10.929,10.929,7.286,0,0,4.051,2.215,0.314,1.082,0.369,0.924,0.407,1.039,0.233,0.032,0.619,0.297,1.892,0.391,0.179,0.163,0.285,1.3,1.801,0.22,0.067,0.133,1.914,2.126,0.178,0.439,0.396,0.82,0.422,0.086,1
P027611AllergenRatn1lipocalinmajorurinaryproteinRattusnorvegicus,4.377,2.735,6.565,8.206,5.471,7.659,2.188,5.471,7.659,12.583,2.735,5.471,0.547,1.641,5.471,4.377,6.018,5.471,0.547,3.83,0.337,0.06,0.127,0.434,0.116,0.968,0.778,0.564,0.256,0.669,0.014,0.407,0.006,0.936,0.236,0.219,0.082,0.426,0.338,0.195,0.218,0.276,0.229,0.253,0.144,0.426,0.37,0.064,0.185,0.569,1
P125472AllergenAspo13alkalineserineproteaseAspergillusoryzae,11.502,0,5.061,4.831,2.53,9.201,1.84,6.211,5.981,5.751,0.69,4.831,2.76,3.22,2.76,8.511,5.981,6.671,0.92,3.45,0.343,0.249,0.917,0.195,0.21,0.207,0.313,0.289,0.787,0.008,0.014,0.019,0.283,0.301,0.82,0.309,0.004,0.001,0.17,0.158,0.954,0.138,0.152,0.065,0.089,0.047,1.168,0.09,0.074,0.286,1
P010122AllergenGald2ovalbuminGallusgallus,8.893,1.524,3.557,8.385,5.082,4.828,1.779,6.352,5.082,8.131,4.319,4.319,3.557,3.811,3.811,9.655,3.811,7.877,0.762,2.541,0.413,0.018,0.485,0.11,0.332,0.346,0.386,0.376,0.421,0.04,0.252,0.122,0.456,0.406,0.376,0.312,0.274,0.418,0.213,0.155,0.499,0.078,0.009,0.344,0.074,0.351,0.62,0.313,0.161,0.08,1
P228951PutativeP34probablethiolproteaseprecursorGlycinemax,5.682,1.482,5.682,6.67,3.458,7.658,3.211,5.188,6.423,7.411,1.482,3.952,2.47,4.199,3.458,9.14,4.446,4.694,2.47,4.446,0.214,0.082,0.194,0.129,0.069,0.829,0.16,0.393,0.41,0.423,0.135,0.403,0.155,0.219,0.198,0.165,0.292,0.384,0.05,0.115,0.252,0.082,0.05,0.094,0.518,0.168,0.21,0.207,0.103,0.531,1
P007841AllergenPapainprecursorPapayaproteinaseIPPIAllergenCarp1Caricapapaya,5.04,2.24,4.2,5.6,3.64,9.801,0.84,6.44,5.88,6.72,1.4,7,3.08,3.36,3.92,6.72,4.2,6.72,1.96,7.84,0.23,0.087,0.015,0.225,0.121,0.026,0.143,0.064,0.185,0.059,0.178,0.199,0.416,0.279,0.173,0.253,0.124,0.359,0.084,0.097,0.391,0.255,0.129,0.113,0.129,0.235,0.558,0.132,0.091,0.075,1
P026221AllergenGadc1parvalbuminGaduscallarias,16.058,0.845,12.677,9.297,9.297,10.142,0,5.071,11.832,9.297,0,0.845,0,0,0.845,3.381,1.69,2.535,0.845,0.845,0.576,0.42,0.001,0.209,0.114,0.823,0.225,0.254,0.255,0.635,0.361,0.061,0.378,0.111,0.969,0.126,0.039,0.08,0.166,0.361,0.446,0.052,0.315,0.304,0.144,0.314,0.954,0.224,0.052,0.206,1
P026201PutativeRecNameFullParvalbuminbetaMerlucciusmerluccius,16.36,0.861,9.471,6.888,8.61,10.333,0.861,6.027,10.333,6.888,0.861,0.861,0,1.722,0.861,4.305,4.305,3.444,0,0,0.452,0.118,0.674,0.378,0.078,0.625,0.088,0.641,1.176,0.813,0.359,0.368,0.329,0.087,1.14,0.467,0.033,0.06,0.129,0.183,1.228,0.031,0.042,0.332,1.05,0.74,1.568,0.226,0.042,0.035,1
P059461AllergenPonl4sarcoplasmiccalciumbindingproteinPontastacusleptodactylus,12.521,1.633,9.255,7.077,7.077,5.988,0,5.988,7.622,7.077,1.089,9.799,1.633,3.266,3.811,3.811,2.722,7.622,1.089,5.444,0.517,0.492,0.178,0.07,0.221,0.302,0.566,0.13,0.538,0.105,0.427,1.079,0.104,0.319,0.446,0.63,0.375,0.762,0.234,0.48,0.246,0.248,0.294,1.082,0.78,0.909,0.624,0.118,0.029,0.245,1
P007801AllergenRecNameFullSubtilisinCarlsbergFlagsPrecursorBacilluslicheniformis,12.813,0,4.034,2.61,2.373,9.491,1.661,3.559,5.932,5.22,2.373,4.983,2.847,2.135,1.424,9.254,5.457,9.728,0.475,3.559,0.057,0.053,1.38,0.484,0.086,0.097,0.241,0.167,1.437,0.304,0.039,0.167,0.258,0.198,1.285,0.308,0.054,0.13,0.124,0.086,1.74,0.39,0.174,0.021,0.307,0.335,1.052,0.235,0.139,0.139,1
P273571PutativeRecNameFullThaumatinlikeproteinPWIR2FlagsPrecursorTriticumaestivum,9.63,5.069,4.055,0.507,5.069,12.164,1.014,4.562,0.507,5.069,1.014,5.069,6.082,4.562,2.027,8.617,6.589,3.041,1.014,2.027,0.048,0.183,1.78,0.246,0.24,0.362,0.583,0.082,1.797,0.062,0.047,0.402,0.337,0.06,1.287,0.925,0.011,0.006,0.463,0.095,1.49,0.246,0.399,0.057,0.067,0.015,1.139,0.243,0.369,0.082,1
P068861AllergenRecNameFullToxicshocksyndrometoxin1ShortTSST1FlagsPrecursorStaphylococcusaureus,2.927,0,6.273,4.6,4.182,5.019,2.091,8.364,10.455,8.782,1.673,5.855,5.437,2.927,1.673,10.037,10.037,2.927,0.836,3.764,0.538,0.284,0.687,0.519,0.245,0.399,0.548,0.44,0.1,0.003,0.39,0.458,0.007,0.183,0.237,0.274,0.023,0.188,0.42,0.32,0.159,0.126,0.433,0.514,0.086,0.045,0.264,0.144,0.212,0.69,1
AAA283011AllergenDolm5unknownfunctionantigen5Dolichovespulamaculata,3.862,3.433,4.291,5.149,3.433,8.153,2.145,7.295,9.011,5.578,1.716,9.869,3.433,4.72,3.862,3.004,6.436,5.149,2.145,4.72,0.1,0.004,0.032,0.141,0.109,0.081,0.329,0.052,0.362,0.208,0.16,0.482,0.275,0.437,0.137,0.091,0.435,0.056,0.476,0.547,0.016,0.497,0.337,0.022,0.274,0.188,0.448,0.004,0.192,0.909,1
AAA283031AllergenDola5unknownantigen5Dolichovespulaarenaria,4.411,3.921,2.941,4.901,1.47,8.332,3.921,3.921,10.293,3.921,3.431,10.783,4.901,4.901,2.451,3.431,6.372,6.372,2.451,6.372,0.128,0.01,0.057,0.053,0.189,0.234,0.668,0.259,0.52,0.353,0.172,0.593,0.11,0.309,0.309,0.003,0.085,0.362,0.185,0.421,0.086,0.422,0.095,0.405,0.057,0.261,0.717,0.084,0.322,0.098,1
AAA297931AllergenPola5unknownfunctionantigen5Polistesannularis,5.724,3.816,3.339,5.247,1.908,9.063,2.862,5.247,9.539,5.724,1.908,8.109,4.77,6.201,1.908,5.724,4.77,6.678,1.908,5.247,0.029,0.039,0.319,0.02,0.129,0.425,0.397,0.065,0.647,0.453,0.209,0.026,0.238,0.465,0.38,0.16,0.424,0.024,0.111,0.305,0.038,0.257,0.669,0.113,0.286,0.002,0.454,0.072,0.107,0.124,1
AAA303331AllergenVesv5unknownfunctionantigen5Vespulavulgaris,5.123,3.415,4.696,4.696,1.708,8.111,2.561,4.696,11.526,6.403,2.134,7.257,3.842,5.123,1.708,2.988,4.696,7.684,2.134,6.403,0.083,0.105,0.09,0.059,0.292,0.344,0.356,0.328,0.258,0.163,0.074,0.225,0.432,0.504,0.157,0.014,0.386,0.577,0.329,0.08,0.259,0.053,0.546,0.005,0.659,0.457,0.746,0.08,0.173,0.01,1
AAA514111AllergenBosd6serumalbuminBostaurus,7.873,5.741,6.561,9.677,4.92,2.788,2.788,2.46,9.841,10.661,0.82,2.296,4.592,3.28,4.264,5.248,5.576,6.233,0.492,3.444,0.341,0.574,0.104,0.456,0.366,0.01,0.787,0.673,0.18,0.043,0.545,0.067,0.042,0.409,0.234,0.269,0.146,0.271,0.199,0.67,0.003,0.405,0.05,0.174,0.318,0.156,0.053,0.2,0.091,0.124,1
AAA627071Allergenalphas1caseinBostaurus,6.736,0,3.368,10.105,4.491,5.614,2.245,5.614,3.368,8.982,3.368,4.491,11.227,7.859,2.245,6.736,4.491,3.368,2.245,7.859,0.167,0.638,0.556,0.351,0.002,0.679,0.293,0.38,0.011,0.354,0.191,0.295,0.058,0.049,0.701,0.493,0.674,0.159,0.172,0.137,0.088,0.256,0.216,0.49,0.761,0.532,0.076,0.249,0.332,0.468,1
AAA304131AllergenbetalactoglobulinBostaurus,7.104,14.207,0,14.207,0,0,0,0,0,14.207,0,7.104,7.104,7.104,0,14.207,0,7.104,0,0,0.123,0.173,0.664,1.237,2.47,0.744,1.324,0.903,1.05,1.11,2.491,0.629,0.478,0.043,2.17,0.994,1.205,1.031,0.754,0.809,0.878,0.795,1.659,0.688,0.427,0.258,1.849,0.945,0.364,0.52,1
AAA304291AllergenalphaS1caseinBostaurus,5.447,0.454,3.631,11.348,3.631,4.085,1.816,5.901,6.809,10.44,2.27,3.631,6.809,6.355,2.724,7.717,2.724,5.901,0.908,4.539,0.088,0.48,0.409,0.132,0.067,0.424,0.538,0.375,0.155,0.074,0.065,0.394,0.123,0.317,0.407,0.355,0.228,0.054,0.05,0.546,0.206,0.229,0.068,0.012,0.388,0.685,0.219,0.247,0.437,0.324,1
AAA304301AllergenbetacaseinprecursorBostaurus,3.812,0.424,1.694,7.624,3.812,2.118,2.118,4.659,5.083,11.859,2.541,2.118,14.824,8.894,1.694,6.777,3.812,8.894,0.424,1.694,0.388,0.406,0.059,0.346,0.337,0.066,0.147,0.173,0.759,0.16,0.579,0.571,0.283,0.421,0.241,0.023,0.108,0.025,0.043,0.099,0.38,0.134,0.308,0.139,0.228,0.281,0.232,0.056,0.325,0.038,1
AAA304311AllergenBosd11betacaseinBostaurus,3.842,0.427,1.707,8.11,3.842,2.134,2.561,4.695,5.122,11.525,2.988,2.134,14.513,8.537,1.707,6.829,3.842,8.964,0.427,1.707,0.347,0.401,0.111,0.445,0.291,0.108,0.127,0.209,0.716,0.247,0.538,0.591,0.283,0.384,0.158,0.122,0.073,0.028,0.084,0.102,0.355,0.285,0.026,0.135,0.313,0.18,0.223,0.062,0.511,0.03,1
AAA304331AllergenkappacaseinprecursorBostaurus,8.5,1,1.5,6,3.5,1.5,1.5,6.5,5,6.5,2,4,10.501,7.5,2.5,7,8.5,6.5,0.5,4.5,0.214,0.401,0.475,0.547,0.301,0.071,0.099,0.237,0.278,0.206,0.116,0.558,0.367,0.48,0.567,0.01,0.489,0.535,0.015,0.195,0.516,0.012,0.128,0.298,0.615,0.373,0.5,0.071,0.287,0.294,1
AAA304781Allergenalphas1caseinBostaurus,2.512,0,5.025,15.074,0,2.512,0,7.537,8.793,8.793,2.512,2.512,5.025,8.793,2.512,12.562,1.256,6.281,0,3.768,0.259,0.279,0.337,0.093,0.131,0.415,0.945,0.266,0.046,0.086,0.3,0.508,0.279,0.654,0.076,0.042,0.076,0.407,0.705,0.006,0.345,0.039,0.317,0.381,1.205,1.957,0.376,0.332,0.566,0.408,1
AAA306151AllergenBosd4alphalactalbuminBostaurus,3.432,5.492,8.924,4.805,4.119,4.805,2.746,6.178,8.238,11.67,2.059,5.492,1.373,4.805,0.686,6.178,5.492,5.492,2.746,2.746,0.224,0.549,0.053,0.098,0.35,0.298,0.792,0.863,0.295,0.558,0.484,0.461,0.242,0.255,0.22,0.453,0.46,0.328,0.339,0.027,0.191,1.213,0.326,0.132,0.675,0.804,0.421,0.953,0.02,0.347,1
AAC416161AllergenFeld1uteroglobinFeliscatus,7.907,2.636,5.271,6.15,2.636,6.15,0,3.514,5.271,14.936,4.393,5.271,1.757,2.636,3.514,4.393,7.907,9.664,0,1.757,0.11,0.063,0.185,0.973,0.232,0.409,0.592,0.657,0.531,0.1,0.472,0.715,0.412,0.243,0.623,0.157,0.042,1.197,0.526,0.591,0.37,0.534,0.185,0.07,0.933,0.463,0.512,0.68,0.109,0.699,1
AAC373181AllergenFeld1uteroglobinFeliscatus,9.481,4.214,6.321,7.374,1.053,4.214,0,4.214,7.374,15.802,2.107,4.214,4.214,2.107,3.16,2.107,4.214,9.481,2.107,3.16,0.429,0.765,0.269,0.351,0.307,0.252,0.094,0.02,0.605,0.431,0.617,0.374,0.825,0.946,0.087,0.42,0.162,0.286,0.225,0.605,0.097,0.265,0.049,0.14,0.5,0.821,0.256,0.163,0.627,0.214,1
AAA326291AllergenactinidinActinidiadeliciosa,5.797,1.764,4.537,6.553,4.033,9.578,0.504,5.797,4.033,5.797,1.512,6.805,3.529,3.529,3.529,7.309,7.057,6.301,2.016,5.797,0.083,0.384,0.379,0.25,0.337,0.356,0.107,0.238,0.444,0.054,0.202,0.362,0.358,0.139,0.744,0.261,0.098,0.155,0.382,0.614,0.474,0.18,0.005,0.324,0.182,0.435,0.22,0.19,0.005,0.505,1
AAA326691AllergenAmba1pectatelyaseAmbrosiaartemisiifolia,8.379,2.711,6.9,2.957,3.45,8.872,1.232,7.147,4.929,7.64,2.218,6.9,3.943,4.19,3.943,6.161,5.668,7.147,1.972,1.479,0.013,0.011,0.701,0.556,0.045,0.05,0.098,0.085,0.664,0.085,0.209,0.065,0.024,0.103,1.019,0.091,0.027,0.363,0.381,0.183,0.489,0.078,0.051,0.681,0.019,0.077,0.795,0.32,0.046,0.121,1
AAA327081AllergenAspo21TAKAamylaseAAspergillusoryzae,8.43,1.764,8.038,2.352,2.745,8.43,1.568,5.489,3.921,7.253,2.156,5.097,4.313,3.921,1.96,7.253,7.841,6.077,2.352,6.861,0.242,0.111,0.733,0.113,0.036,0.089,0.387,0.406,0.154,0.147,0.299,0.135,0.191,0.174,0.553,0.125,0.221,0.085,0.221,0.31,0.852,0.024,0.162,0.106,0.243,0.032,0.435,0.101,0.307,0.078,1
AAA165221AllergenBetv2profilinBetulapendula,5.791,1.448,5.067,5.791,2.896,13.754,2.896,7.963,5.067,6.515,3.62,1.448,4.344,6.515,1.448,6.515,4.344,6.515,1.448,2.896,0.047,0.14,0.79,0.045,0.319,0.249,0.241,0.39,0.678,0.146,0.034,0.41,0.195,0.082,1.063,0.574,0.077,0.041,0.088,0.454,0.879,0.604,0.189,0.044,0.225,0.515,0.531,0.064,0.13,0.422,1
AAA329701PutativeamylaseproteaseinhibitorHordeumvulgare,11.129,6.359,3.974,0.795,0,7.154,1.59,4.769,3.18,8.744,3.18,7.949,5.564,4.769,4.769,6.359,3.18,7.154,0,2.385,0.563,0.004,0.763,0.161,0.13,0.433,0.071,0.225,1.454,0.295,0.062,0.599,0.165,0.036,0.649,0.067,0.345,0.08,0.755,0.352,1.058,0.216,0.304,0.355,0.518,0.678,1.234,0.374,0.238,0.063,1
AAA632781AllergenLolp1betaexpansinLoliumperenne,7.306,2.692,7.691,6.922,3.845,11.536,1.538,4.23,9.998,3.845,0.769,3.076,6.153,0.769,2.307,4.999,6.922,6.537,2.307,3.461,0.488,0.061,0.547,0.541,0.467,0.502,0.471,0.442,0.561,0.31,0.281,0.02,0.034,0.167,0.653,0.122,0.478,0.048,0.196,0.774,0.6,0.279,0.192,0.104,0.26,0.15,0.258,0.065,0.426,0.137,1
AAA632791AllergenLolp1betaexpansinLoliumperenne,7.647,2.549,6.918,6.554,4.005,10.56,1.457,3.641,9.467,4.37,1.092,3.277,5.826,0.728,2.185,6.19,6.918,6.918,2.185,3.277,0.368,0.033,0.639,0.46,0.449,0.349,0.541,0.421,0.606,0.249,0.209,0.123,0.124,0.181,0.669,0.231,0.534,0.07,0.326,0.827,0.624,0.296,0.253,0.145,0.156,0.098,0.298,0.006,0.31,0.129,1
AAA334931AllergenZeam14lipidtransferproteinLTPtype1Zeamays,18.093,5.567,1.392,0.696,0,6.959,0,4.175,1.392,4.871,0.696,4.871,2.784,2.784,4.871,10.438,5.567,6.959,0,1.392,0.273,0.083,1.955,0.441,0.354,0.173,0.126,0.112,2.533,0.207,0.274,0.135,0.649,0.168,1.98,0.037,0.655,0.354,0.452,0.135,2.948,0.003,0.34,0.311,0.17,0.144,2.02,0.574,0.064,0.001,1
